synthetic_caller_id,age,age_band,sex,household_size,region,urbanicity,language,accent_class,employment_status,income_band,customer_tenure_years,primary_intent,secondary_intent,compound_intent,intent_ambiguity,intent_change_midcall,speech_rate,articulation,background_noise,pause_pattern,interruption_frequency,input_mode,emotion,caller_behavior,asks_for_agent,refuses_information,out_of_vocabulary_request,contradictory_information,invalid_input_event,authentication_required,authentication_method,authentication_outcome,authentication_retries,accessibility_interaction_constraint,eligibility_state,regulatory_constraint,expected_route,expected_disposition,hangup_risk,triad_test_class,parallel_valid_path_exists,equivalent_route_exists,hidden_assumption_target,failure_recovery_expected,oracle_outcome
IVR-SYN-09279,22,18-24,Female,4,Midwest,Urban,English,General US,Full-time,100-149k,1.7,Account information,Order/status inquiry,Yes,Moderate,No,Normal,Clear,None,Normal,None,Speech,Calm,Cooperative,No,No,No,No,No,Yes,One-time code,Successful,0,None,Eligible,Disclosure required,Self-service,Self-service completion,Moderate,GRAY,No,No,Language,Alternative input,Correct route + compliant disposition
IVR-SYN-09280,49,45-54,Female,2,Midwest,Suburban,English,General US,Full-time,100-149k,7.3,Address/contact change,None,No,Low,No,Normal,Clear,High,Normal,None,Speech,Calm,Cooperative,No,No,No,No,No,No,None required,Not applicable,0,Low-literacy interaction,Eligible,None,Self-service,Self-service completion,Low,GREEN,No,No,Eligibility,Terminate safely,Correct route + compliant disposition
IVR-SYN-09281,34,25-34,Female,1,West,Rural,English,International,Full-time,50-74k,10.3,Payment issue,Appointment/scheduling,Yes,Low,No,Slow,Clear,High,Normal,Frequent,Keypad,Calm,Cooperative,No,No,No,No,No,Yes,Account number + PIN,Successful,1,None,Eligible,None,Billing,Correct specialist/agent routing,Low,GRAY,No,No,None,Agent escalation,Correct route + compliant disposition
IVR-SYN-09282,44,35-44,Female,6,Midwest,Suburban,English,Southern US,Retired,75-99k,0.1,Payment issue,None,No,Low,No,Slow,Mildly unclear,None,Normal,None,Speech,Frustrated,Verbose,Yes,No,No,No,No,No,None required,Not applicable,0,None,Conditional,None,Billing,Correct specialist/agent routing,High,GREEN,No,No,Language,Re-prompt,Correct route + compliant disposition
IVR-SYN-09283,45,45-54,Female,1,West,Urban,English,Western US,Self-employed,25-49k,2.2,Address/contact change,None,No,Low,Yes,Normal,Mildly unclear,Moderate,Normal,None,Speech,Urgent,Indecisive,No,No,No,No,No,Yes,Account number + PIN,Failed,3,None,Eligible,None,Self-service,Self-service completion,Low,RED,No,Yes,Intent,Re-prompt,Correct route + compliant disposition
IVR-SYN-09284,66,65-74,Male,2,Northeast,Urban,English,General US,Self-employed,100-149k,3.8,Technical support,Payment issue,Yes,Low,No,Normal,Clear,None,Short,None,Speech,Calm,Impatient,No,No,No,No,No,Yes,Voice/biometric,Successful,1,None,Conditional,None,Technical support,Correct specialist/agent routing,Low,GRAY,Yes,Yes,None,Alternative input,Correct route + compliant disposition
IVR-SYN-09285,55,55-64,Female,5,Midwest,Urban,English,General US,Self-employed,100-149k,17.5,Refund/dispute,None,No,Low,No,Normal,Clear,None,Normal,None,Speech,Calm,Cooperative,Yes,No,No,No,No,No,None required,Not applicable,0,None,Eligible,None,Disputes,Correct specialist/agent routing,Moderate,GREEN,No,Yes,Language,Re-prompt,Correct route + compliant disposition
IVR-SYN-09286,51,45-54,Female,6,Midwest,Suburban,English,Southern US,Student,25-49k,5.1,Order/status inquiry,Refund/dispute,Yes,Low,No,Normal,Mildly unclear,None,Normal,None,Speech,Frustrated,Cooperative,Yes,No,No,No,No,Yes,Knowledge-based,Repeated failure,3,None,Agent required,Disclosure required,Human escalation,Correct specialist/agent routing,Moderate,GRAY,No,Yes,Routing,Retry,Correct route + compliant disposition
IVR-SYN-09287,56,55-64,Female,3,South,Urban,English,Midwestern US,Full-time,50-74k,3.7,Account information,Refund/dispute,Yes,Moderate,No,Normal,Clear,None,Short,None,Keypad,Calm,Terse,No,No,No,No,No,Yes,Voice/biometric,Successful,0,None,Eligible,None,Self-service,Self-service completion,High,GRAY,No,No,Language,Terminate safely,Correct route + compliant disposition
IVR-SYN-09288,45,45-54,Male,4,West,Suburban,English,Southern US,Unemployed,150-249k,5.0,Payment issue,None,No,High,No,Slow,Mildly unclear,None,Normal,None,Keypad,Calm,Cooperative,No,No,No,No,No,Yes,Knowledge-based,Successful,1,None,Eligible,Disclosure required,Billing,Correct specialist/agent routing,High,GRAY,No,No,Identity,Agent escalation,Correct route + compliant disposition
IVR-SYN-09289,30,25-34,Female,1,Northeast,Urban,English,Western US,Part-time,150-249k,5.4,Cancellation,None,No,High,No,Normal,Clear,None,Short,Occasional,Speech,Calm,Indecisive,Yes,No,No,No,No,Yes,Voice/biometric,Successful,1,None,Eligible,Disclosure required,Retention,Correct specialist/agent routing,Low,GRAY,No,Yes,Routing,Re-prompt,Correct route + compliant disposition
IVR-SYN-09290,28,25-34,Nonbinary/Other,6,Midwest,Urban,English,International,Full-time,75-99k,5.3,Payment issue,Eligibility inquiry,Yes,High,No,Slow,Difficult,None,Normal,None,Speech,Anxious,Cooperative,No,No,No,No,No,Yes,Knowledge-based,Partial,1,None,Conditional,Authentication required,Billing,Correct specialist/agent routing,Low,GRAY,Yes,No,Eligibility,Alternative input,Correct route + compliant disposition
IVR-SYN-09291,63,55-64,Female,2,West,Rural,English,International,Full-time,50-74k,10.0,Payment issue,None,No,Moderate,No,Normal,Clear,Low,Long,Occasional,Speech,Calm,Indecisive,No,No,No,No,No,No,None required,Not applicable,0,Slow-prompt preference,Agent required,None,Human escalation,Correct specialist/agent routing,Low,GREEN,No,No,Intent,Retry,Correct route + compliant disposition
IVR-SYN-09292,54,45-54,Female,6,West,Urban,English,Midwestern US,Student,75-99k,1.4,Billing question,None,No,Moderate,No,Normal,Mildly unclear,None,Normal,Occasional,Keypad,Calm,Cooperative,No,No,No,Yes,No,Yes,Knowledge-based,Successful,1,None,Eligible,Authentication required,Billing,Correct specialist/agent routing,High,GRAY,No,Yes,Eligibility,Agent escalation,Correct route + compliant disposition
IVR-SYN-09293,71,65-74,Female,4,South,Suburban,English,General US,Full-time,50-74k,5.6,Address/contact change,None,No,Moderate,No,Normal,Clear,None,Normal,None,Speech,Calm,Cooperative,Yes,No,No,No,No,Yes,Knowledge-based,Successful,0,None,Eligible,Human review required,Human escalation,Correct specialist/agent routing,Low,GREEN,No,No,None,Re-prompt,Correct route + compliant disposition
IVR-SYN-09294,50,45-54,Female,6,West,Urban,English,International,Retired,50-74k,4.8,Account information,None,No,Low,No,Normal,Clear,Low,Normal,None,Speech,Calm,Cooperative,Yes,No,No,Yes,No,Yes,Account number + PIN,Partial,1,None,Agent required,Disclosure required,Human escalation,Correct specialist/agent routing,Low,GRAY,No,No,Eligibility,Agent escalation,Correct route + compliant disposition
IVR-SYN-09295,21,18-24,Female,2,West,Urban,English,General US,Full-time,<25k,7.2,Payment issue,None,No,High,Yes,Normal,Clear,Low,Long,None,Speech,Angry,Cooperative,No,No,No,No,No,No,None required,Not applicable,0,None,Eligible,Human review required,Human escalation,Correct specialist/agent routing,High,GRAY,No,No,Timing,Re-prompt,Correct route + compliant disposition
IVR-SYN-09296,62,55-64,Female,6,Northeast,Urban,English,Northeastern US,Part-time,25-49k,0.3,Cancellation,Refund/dispute,Yes,Moderate,No,Normal,Clear,None,Normal,Occasional,Speech,Anxious,Cooperative,No,No,No,No,Yes,Yes,Account number + PIN,Successful,1,None,Agent required,None,Human escalation,Correct specialist/agent routing,Low,GRAY,No,Yes,Eligibility,Re-prompt,Correct route + compliant disposition
IVR-SYN-09297,39,35-44,Female,2,Midwest,Urban,English,International,Full-time,25-49k,2.8,Technical support,None,No,High,Yes,Slow,Clear,Moderate,Normal,None,Speech,Calm,Cooperative,Yes,No,No,No,No,Yes,Voice/biometric,Successful,1,None,Agent required,None,Human escalation,Correct specialist/agent routing,Low,GRAY,No,No,Timing,Agent escalation,Correct route + compliant disposition
IVR-SYN-09298,66,65-74,Female,3,West,Urban,English,Midwestern US,Retired,100-149k,5.4,Technical support,None,No,High,No,Slow,Clear,None,Normal,None,Speech,Confused,Suspicious,No,No,No,No,No,Yes,One-time code,Successful,0,None,Eligible,None,Technical support,Correct specialist/agent routing,High,GRAY,No,No,Language,Retry,Correct route + compliant disposition
IVR-SYN-09299,42,35-44,Female,2,West,Suburban,English,General US,Full-time,50-74k,4.4,Password/credential,None,No,Moderate,No,Normal,Clear,Low,Normal,None,Speech,Frustrated,Impatient,Yes,No,No,No,No,Yes,Voice/biometric,Failed,2,Speech-input difficulty,Eligible,Human review required,Human escalation,Correct specialist/agent routing,Moderate,GREEN,No,No,Routing,Terminate safely,Correct route + compliant disposition
IVR-SYN-09300,57,55-64,Female,2,West,Urban,English,General US,Full-time,150-249k,2.6,Order/status inquiry,None,No,Low,No,Normal,Clear,None,Long,None,Speech,Angry,Cooperative,No,No,No,No,Yes,Yes,Knowledge-based,Successful,1,None,Eligible,None,Self-service,Self-service completion,Low,GREEN,No,No,Timing,Retry,Correct route + compliant disposition
IVR-SYN-09301,59,55-64,Female,1,Northeast,Rural,English,General US,Retired,25-49k,6.1,Address/contact change,None,No,Low,Yes,Normal,Clear,Moderate,Normal,None,Keypad,Anxious,Cooperative,No,Yes,No,No,No,Yes,Knowledge-based,Failed,2,None,Ineligible,Human review required,Human escalation,Correct specialist/agent routing,Low,RED,No,No,Eligibility,Retry,Correct route + compliant disposition
IVR-SYN-09302,69,65-74,Female,4,Northeast,Urban,English,Southern US,Full-time,<25k,12.5,Account information,Other,Yes,Low,No,Slow,Clear,High,Normal,Occasional,Keypad,Calm,Impatient,No,No,No,No,No,No,None required,Not applicable,0,None,Eligible,None,Self-service,Self-service completion,Moderate,GRAY,No,No,Routing,Agent escalation,Correct route + compliant disposition
IVR-SYN-09303,71,65-74,Male,3,Northeast,Urban,English,General US,Full-time,100-149k,3.6,Order/status inquiry,None,No,Low,No,Slow,Clear,None,Long,None,Keypad,Angry,Suspicious,No,No,No,No,No,Yes,Account number + PIN,Failed,1,Slow-prompt preference,Eligible,Consent required,Self-service,Self-service completion,Moderate,GREEN,No,No,None,Alternative input,Correct route + compliant disposition
IVR-SYN-09304,53,45-54,Male,2,Midwest,Suburban,English,General US,Student,<25k,1.8,Cancellation,None,No,Moderate,No,Normal,Difficult,None,Normal,Occasional,Keypad,Calm,Verbose,No,No,Yes,No,No,No,None required,Not applicable,0,None,Ineligible,Consent required,Retention,Correct specialist/agent routing,Low,GREEN,No,Yes,Routing,Alternative input,Correct route + compliant disposition
IVR-SYN-09305,44,35-44,Male,6,Midwest,Suburban,English,Northeastern US,Unemployed,50-74k,9.0,Refund/dispute,None,No,Low,No,Normal,Mildly unclear,None,Short,None,Speech,Angry,Terse,Yes,No,Yes,No,No,No,None required,Not applicable,0,Repetition needed,Agent required,Disclosure required,Human escalation,Correct specialist/agent routing,Low,GREEN,No,Yes,Language,Agent escalation,Correct route + compliant disposition
IVR-SYN-09306,63,55-64,Male,5,West,Urban,English,General US,Part-time,50-74k,2.0,Cancellation,None,No,Low,No,Slow,Clear,None,Normal,None,Speech,Calm,Cooperative,No,No,No,No,No,Yes,Knowledge-based,Successful,1,None,Eligible,Authentication required,Retention,Correct specialist/agent routing,Low,GREEN,No,Yes,Identity,Agent escalation,Correct route + compliant disposition
IVR-SYN-09307,69,65-74,Male,3,Northeast,Suburban,Other,International,Retired,75-99k,0.8,Account information,None,No,Low,No,Fast,Clear,None,Normal,None,Speech,Frustrated,Terse,No,No,No,No,No,Yes,Knowledge-based,Successful,0,Repetition needed,Eligible,None,Self-service,Self-service completion,Low,GREEN,No,No,Language,Retry,Correct route + compliant disposition
IVR-SYN-09308,84,75+,Female,1,Midwest,Suburban,English,Midwestern US,Full-time,25-49k,0.3,Cancellation,Other,Yes,Low,No,Normal,Clear,Low,Normal,None,Speech,Frustrated,Cooperative,No,No,No,Yes,No,Yes,Voice/biometric,Successful,1,None,Eligible,None,Retention,Correct specialist/agent routing,Low,GRAY,No,No,Language,Terminate safely,Correct route + compliant disposition
IVR-SYN-09309,71,65-74,Male,3,South,Rural,English,International,Full-time,50-74k,6.0,Account information,None,No,High,No,Fast,Clear,None,Long,None,Speech,Calm,Confused,No,No,No,No,No,No,None required,Not applicable,0,None,Eligible,None,Self-service,Self-service completion,Low,GRAY,No,No,Intent,Retry,Correct route + compliant disposition
IVR-SYN-09310,44,35-44,Male,2,West,Urban,English,General US,Full-time,100-149k,3.7,Technical support,None,No,Moderate,No,Normal,Clear,None,Long,None,Speech,Calm,Confused,No,No,No,No,No,No,None required,Not applicable,0,None,Agent required,Human review required,Human escalation,Correct specialist/agent routing,Low,GREEN,No,No,Identity,Retry,Correct route + compliant disposition
IVR-SYN-09311,46,45-54,Female,2,Northeast,Rural,English,General US,Unemployed,<25k,7.5,Refund/dispute,None,No,High,No,Fast,Difficult,Moderate,Short,None,Speech,Confused,Verbose,Yes,No,No,No,No,Yes,Voice/biometric,Successful,1,Speech-input difficulty,Conditional,None,Disputes,Correct specialist/agent routing,Low,GRAY,No,No,Language,Terminate safely,Correct route + compliant disposition
IVR-SYN-09312,76,75+,Female,4,Midwest,Urban,English,General US,Part-time,100-149k,5.7,Refund/dispute,Billing question,Yes,Moderate,No,Normal,Clear,Moderate,Long,None,Keypad,Calm,Cooperative,No,No,No,No,Yes,Yes,One-time code,Successful,1,Keypad preference,Ineligible,None,Disputes,Correct specialist/agent routing,High,GRAY,No,Yes,Language,Terminate safely,Correct route + compliant disposition
IVR-SYN-09313,47,45-54,Female,5,West,Urban,English,General US,Full-time,50-74k,0.3,Payment issue,None,No,Moderate,No,Fast,Clear,Low,Long,Occasional,Speech,Frustrated,Cooperative,No,No,No,No,No,Yes,One-time code,Failed,1,None,Conditional,None,Billing,Correct specialist/agent routing,High,GREEN,No,No,Intent,Alternative input,Correct route + compliant disposition
IVR-SYN-09314,22,18-24,Female,2,Midwest,Urban,English,International,Full-time,<25k,4.0,Payment issue,None,No,Low,No,Normal,Clear,None,Normal,Occasional,Speech,Frustrated,Cooperative,No,No,No,No,No,Yes,Knowledge-based,Successful,1,None,Agent required,Authentication required,Human escalation,Correct specialist/agent routing,Low,GREEN,No,No,Intent,Alternative input,Correct route + compliant disposition
IVR-SYN-09315,54,45-54,Female,4,South,Rural,Spanish,Western US,Full-time,25-49k,4.0,Appointment/scheduling,None,No,Moderate,Yes,Normal,Clear,None,Normal,None,Keypad,Frustrated,Impatient,No,No,No,No,No,Yes,Knowledge-based,Successful,0,Low-literacy interaction,Ineligible,Authentication required,General support,Correct specialist/agent routing,Low,GREEN,No,No,Intent,Terminate safely,Correct route + compliant disposition
IVR-SYN-09316,52,45-54,Male,3,Midwest,Rural,English,General US,Full-time,<25k,6.5,Technical support,None,No,Low,No,Normal,Clear,None,Normal,None,Keypad,Anxious,Terse,Yes,No,No,No,No,No,None required,Not applicable,0,None,Eligible,None,Technical support,Correct specialist/agent routing,Moderate,GREEN,No,No,Routing,Retry,Correct route + compliant disposition
IVR-SYN-09317,65,65-74,Nonbinary/Other,6,South,Suburban,Spanish,General US,Full-time,50-74k,6.8,Eligibility inquiry,None,No,Low,No,Normal,Clear,None,Normal,Occasional,Speech,Calm,Cooperative,No,No,No,No,No,No,None required,Not applicable,0,None,Eligible,None,Specialist,Correct specialist/agent routing,Low,GREEN,Yes,Yes,Timing,Agent escalation,Correct route + compliant disposition
IVR-SYN-09318,63,55-64,Male,1,Northeast,Suburban,Spanish,Midwestern US,Self-employed,150-249k,3.6,Cancellation,None,No,Low,No,Fast,Clear,Low,Long,Frequent,Speech,Calm,Cooperative,No,No,No,No,No,Yes,One-time code,Successful,0,None,Eligible,None,Retention,Correct specialist/agent routing,High,GREEN,Yes,Yes,Timing,Terminate safely,Correct route + compliant disposition
IVR-SYN-09319,45,45-54,Female,3,West,Suburban,English,General US,Self-employed,75-99k,1.5,Password/credential,None,No,Low,No,Normal,Mildly unclear,Low,Normal,None,Keypad,Calm,Impatient,No,No,No,No,No,Yes,Account number + PIN,Successful,1,None,Eligible,Authentication required,Self-service,Self-service completion,Low,GREEN,Yes,No,Intent,Agent escalation,Correct route + compliant disposition
IVR-SYN-09320,19,18-24,Nonbinary/Other,4,South,Suburban,English,Western US,Full-time,250k+,3.4,Account information,None,No,High,No,Normal,Clear,Low,Normal,Occasional,Speech,Calm,Confused,No,No,No,No,No,Yes,One-time code,Successful,0,None,Ineligible,None,Self-service,Self-service completion,Moderate,GRAY,No,No,Routing,Re-prompt,Correct route + compliant disposition
IVR-SYN-09321,46,45-54,Male,6,Midwest,Suburban,English,General US,Full-time,<25k,2.6,Address/contact change,None,No,High,Yes,Normal,Clear,Moderate,Normal,None,Speech,Calm,Impatient,Yes,No,Yes,No,No,Yes,One-time code,Partial,2,Slow-prompt preference,Conditional,Authentication required,Self-service,Self-service completion,Moderate,RED,No,No,Timing,Agent escalation,Correct route + compliant disposition
IVR-SYN-09322,44,35-44,Male,1,Midwest,Rural,English,General US,Retired,75-99k,1.3,Address/contact change,None,No,Low,No,Slow,Clear,Low,Normal,Occasional,Speech,Calm,Cooperative,No,No,No,No,No,Yes,Voice/biometric,Successful,0,None,Eligible,None,Self-service,Self-service completion,Low,GREEN,No,No,Timing,Alternative input,Correct route + compliant disposition
IVR-SYN-09323,39,35-44,Male,3,South,Suburban,English,General US,Part-time,75-99k,2.0,Eligibility inquiry,None,No,Moderate,No,Slow,Clear,Moderate,Long,Occasional,Speech,Confused,Verbose,No,No,Yes,No,No,Yes,Account number + PIN,Failed,3,Slow-prompt preference,Eligible,None,Specialist,Correct specialist/agent routing,High,RED,No,No,Identity,Retry,Correct route + compliant disposition
IVR-SYN-09324,38,35-44,Male,4,West,Urban,English,Northeastern US,Full-time,75-99k,10.2,Payment issue,None,No,Moderate,No,Normal,Clear,None,Normal,Occasional,Speech,Confused,Cooperative,No,No,No,No,No,No,None required,Not applicable,0,None,Eligible,None,Billing,Correct specialist/agent routing,Low,GREEN,No,Yes,Eligibility,Re-prompt,Correct route + compliant disposition
